env_id,method,alpha,gamma,lambda_value,epsilon,epsilon_decay,epsilon_min,num_episodes,seed,save_dir,train_returncode,train_stdout,train_stderr,eval_returncode,eval_mean_reward,error
MiniGrid-Empty-8x8-v0,tdlambda,0.0005,0.95,0.7,1.0,0.99,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.7-e1.0-d0.99-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.080, last reward 0.174, epsilon 0.904
Episode 20/100, mean reward 0.197, last reward 0.406, epsilon 0.818
Episode 30/100, mean reward 0.299, last reward 0.000, epsilon 0.740
Episode 40/100, mean reward 0.667, last reward 0.645, epsilon 0.669
Episode 50/100, mean reward 0.452, last reward 0.610, epsilon 0.605
Episode 60/100, mean reward 0.604, last reward 0.234, epsilon 0.547
Episode 70/100, mean reward 0.644, last reward 0.743, epsilon 0.495
Episode 80/100, mean reward 0.665, last reward 0.754, epsilon 0.448
Episode 90/100, mean reward 0.706, last reward 0.712, epsilon 0.405
Episode 100/100, mean reward 0.706, last reward 0.800, epsilon 0.366
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.7-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143345-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.7-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143345-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.7-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143345-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.0005,0.95,0.8,1.0,0.995,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.8-e1.0-d0.995-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.057, last reward 0.000, epsilon 0.951
Episode 20/100, mean reward 0.213, last reward 0.828, epsilon 0.905
Episode 30/100, mean reward 0.143, last reward 0.000, epsilon 0.860
Episode 40/100, mean reward 0.000, last reward 0.000, epsilon 0.818
Episode 50/100, mean reward 0.000, last reward 0.000, epsilon 0.778
Episode 60/100, mean reward 0.367, last reward 0.000, epsilon 0.740
Episode 70/100, mean reward 0.477, last reward 0.241, epsilon 0.704
Episode 80/100, mean reward 0.514, last reward 0.641, epsilon 0.670
Episode 90/100, mean reward 0.565, last reward 0.000, epsilon 0.637
Episode 100/100, mean reward 0.522, last reward 0.234, epsilon 0.606
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.8-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143401-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.8-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143401-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.8-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143401-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.0005,0.95,0.8,1.0,0.99,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.8-e1.0-d0.99-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.063, last reward 0.000, epsilon 0.904
Episode 20/100, mean reward 0.072, last reward 0.000, epsilon 0.818
Episode 30/100, mean reward 0.521, last reward 0.877, epsilon 0.740
Episode 40/100, mean reward 0.647, last reward 0.627, epsilon 0.669
Episode 50/100, mean reward 0.619, last reward 0.000, epsilon 0.605
Episode 60/100, mean reward 0.499, last reward 0.539, epsilon 0.547
Episode 70/100, mean reward 0.701, last reward 0.828, epsilon 0.495
Episode 80/100, mean reward 0.727, last reward 0.139, epsilon 0.448
Episode 90/100, mean reward 0.677, last reward 0.670, epsilon 0.405
Episode 100/100, mean reward 0.648, last reward 0.364, epsilon 0.366
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.8-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143414-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.8-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143414-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.8-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143414-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.0005,0.95,0.9,1.0,0.995,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.9-e1.0-d0.995-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.057, last reward 0.000, epsilon 0.951
Episode 20/100, mean reward 0.112, last reward 0.000, epsilon 0.905
Episode 30/100, mean reward 0.030, last reward 0.142, epsilon 0.860
Episode 40/100, mean reward 0.400, last reward 0.314, epsilon 0.818
Episode 50/100, mean reward 0.204, last reward 0.705, epsilon 0.778
Episode 60/100, mean reward 0.678, last reward 0.571, epsilon 0.740
Episode 70/100, mean reward 0.509, last reward 0.592, epsilon 0.704
Episode 80/100, mean reward 0.694, last reward 0.743, epsilon 0.670
Episode 90/100, mean reward 0.670, last reward 0.687, epsilon 0.637
Episode 100/100, mean reward 0.664, last reward 0.919, epsilon 0.606
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.9-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143427-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.9-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143427-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.9-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143427-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.0005,0.95,0.9,1.0,0.99,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.9-e1.0-d0.99-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.057, last reward 0.000, epsilon 0.904
Episode 20/100, mean reward 0.210, last reward 0.000, epsilon 0.818
Episode 30/100, mean reward 0.510, last reward 0.000, epsilon 0.740
Episode 40/100, mean reward 0.595, last reward 0.909, epsilon 0.669
Episode 50/100, mean reward 0.716, last reward 0.670, epsilon 0.605
Episode 60/100, mean reward 0.593, last reward 0.346, epsilon 0.547
Episode 70/100, mean reward 0.677, last reward 0.550, epsilon 0.495
Episode 80/100, mean reward 0.827, last reward 0.754, epsilon 0.448
Episode 90/100, mean reward 0.819, last reward 0.919, epsilon 0.405
Episode 100/100, mean reward 0.792, last reward 0.807, epsilon 0.366
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.9-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143439-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.9-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143439-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.95-l0.9-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143439-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.0005,0.99,0.7,1.0,0.995,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.7-e1.0-d0.995-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.057, last reward 0.000, epsilon 0.951
Episode 20/100, mean reward 0.150, last reward 0.000, epsilon 0.905
Episode 30/100, mean reward 0.097, last reward 0.314, epsilon 0.860
Episode 40/100, mean reward 0.079, last reward 0.000, epsilon 0.818
Episode 50/100, mean reward 0.029, last reward 0.000, epsilon 0.778
Episode 60/100, mean reward 0.461, last reward 0.000, epsilon 0.740
Episode 70/100, mean reward 0.166, last reward 0.000, epsilon 0.704
Episode 80/100, mean reward 0.064, last reward 0.118, epsilon 0.670
Episode 90/100, mean reward 0.000, last reward 0.000, epsilon 0.637
Episode 100/100, mean reward 0.204, last reward 0.374, epsilon 0.606
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.7-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143459-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.7-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143459-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.7-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143459-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.0005,0.99,0.7,1.0,0.99,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.7-e1.0-d0.99-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.080, last reward 0.174, epsilon 0.904
Episode 20/100, mean reward 0.096, last reward 0.662, epsilon 0.818
Episode 30/100, mean reward 0.483, last reward 0.807, epsilon 0.740
Episode 40/100, mean reward 0.504, last reward 0.000, epsilon 0.669
Episode 50/100, mean reward 0.295, last reward 0.673, epsilon 0.605
Episode 60/100, mean reward 0.493, last reward 0.719, epsilon 0.547
Episode 70/100, mean reward 0.475, last reward 0.722, epsilon 0.495
Episode 80/100, mean reward 0.713, last reward 0.729, epsilon 0.448
Episode 90/100, mean reward 0.705, last reward 0.575, epsilon 0.405
Episode 100/100, mean reward 0.685, last reward 0.887, epsilon 0.366
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.7-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143513-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.7-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143513-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.7-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143513-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.0005,0.99,0.8,1.0,0.995,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.8-e1.0-d0.995-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.057, last reward 0.000, epsilon 0.951
Episode 20/100, mean reward 0.213, last reward 0.828, epsilon 0.905
Episode 30/100, mean reward 0.073, last reward 0.000, epsilon 0.860
Episode 40/100, mean reward 0.048, last reward 0.000, epsilon 0.818
Episode 50/100, mean reward 0.000, last reward 0.000, epsilon 0.778
Episode 60/100, mean reward 0.000, last reward 0.000, epsilon 0.740
Episode 70/100, mean reward 0.000, last reward 0.000, epsilon 0.704
Episode 80/100, mean reward 0.187, last reward 0.000, epsilon 0.670
Episode 90/100, mean reward 0.445, last reward 0.680, epsilon 0.637
Episode 100/100, mean reward 0.563, last reward 0.655, epsilon 0.606
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.8-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143531-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.8-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143531-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.8-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143531-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.0005,0.99,0.8,1.0,0.99,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.8-e1.0-d0.99-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.063, last reward 0.000, epsilon 0.904
Episode 20/100, mean reward 0.174, last reward 0.786, epsilon 0.818
Episode 30/100, mean reward 0.404, last reward 0.680, epsilon 0.740
Episode 40/100, mean reward 0.418, last reward 0.856, epsilon 0.669
Episode 50/100, mean reward 0.535, last reward 0.578, epsilon 0.605
Episode 60/100, mean reward 0.453, last reward 0.719, epsilon 0.547
Episode 70/100, mean reward 0.619, last reward 0.824, epsilon 0.495
Episode 80/100, mean reward 0.549, last reward 0.923, epsilon 0.448
Episode 90/100, mean reward 0.664, last reward 0.399, epsilon 0.405
Episode 100/100, mean reward 0.648, last reward 0.659, epsilon 0.366
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.8-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143547-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.8-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143547-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.8-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143547-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.0005,0.99,0.9,1.0,0.995,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.9-e1.0-d0.995-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.057, last reward 0.000, epsilon 0.951
Episode 20/100, mean reward 0.082, last reward 0.000, epsilon 0.905
Episode 30/100, mean reward 0.057, last reward 0.000, epsilon 0.860
Episode 40/100, mean reward 0.146, last reward 0.000, epsilon 0.818
Episode 50/100, mean reward 0.000, last reward 0.000, epsilon 0.778
Episode 60/100, mean reward 0.000, last reward 0.000, epsilon 0.740
Episode 70/100, mean reward 0.146, last reward 0.000, epsilon 0.704
Episode 80/100, mean reward 0.409, last reward 0.000, epsilon 0.670
Episode 90/100, mean reward 0.341, last reward 0.793, epsilon 0.637
Episode 100/100, mean reward 0.521, last reward 0.399, epsilon 0.606
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.9-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143610-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.9-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143610-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.9-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143610-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.0005,0.99,0.9,1.0,0.99,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.9-e1.0-d0.99-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.030, last reward 0.000, epsilon 0.904
Episode 20/100, mean reward 0.177, last reward 0.733, epsilon 0.818
Episode 30/100, mean reward 0.374, last reward 0.673, epsilon 0.740
Episode 40/100, mean reward 0.354, last reward 0.831, epsilon 0.669
Episode 50/100, mean reward 0.471, last reward 0.293, epsilon 0.605
Episode 60/100, mean reward 0.557, last reward 0.532, epsilon 0.547
Episode 70/100, mean reward 0.627, last reward 0.381, epsilon 0.495
Episode 80/100, mean reward 0.816, last reward 0.789, epsilon 0.448
Episode 90/100, mean reward 0.820, last reward 0.831, epsilon 0.405
Episode 100/100, mean reward 0.822, last reward 0.824, epsilon 0.366
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.9-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143630-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.9-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143630-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.0005-g0.99-l0.9-e1.0-d0.99-m0.05-n100-s42-20260414-142708\20260414-143630-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
MiniGrid-Empty-8x8-v0,tdlambda,0.001,0.95,0.7,1.0,0.995,0.05,100,42,C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.7-e1.0-d0.995-m0.05-n100-s42-20260414-142708,0,"Episode 10/100, mean reward 0.094, last reward 0.575, epsilon 0.951
Episode 20/100, mean reward 0.142, last reward 0.142, epsilon 0.905
Episode 30/100, mean reward 0.020, last reward 0.000, epsilon 0.860
Episode 40/100, mean reward 0.071, last reward 0.000, epsilon 0.818
Episode 50/100, mean reward 0.294, last reward 0.673, epsilon 0.778
Episode 60/100, mean reward 0.367, last reward 0.170, epsilon 0.740
Episode 70/100, mean reward 0.316, last reward 0.000, epsilon 0.704
Episode 80/100, mean reward 0.107, last reward 0.000, epsilon 0.670
Episode 90/100, mean reward 0.421, last reward 0.891, epsilon 0.637
Episode 100/100, mean reward 0.586, last reward 0.754, epsilon 0.606
Saved trained model to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.7-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143650-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_MiniGrid-Empty-8x8-v0.npy
Saved metadata to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.7-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143650-tdlambda-MiniGrid-Empty-8x8-v0\metadata.json
Saved plot to C:\Users\moliai\Desktop\RL_Project\saved_models\paramsearch-MiniGrid-Empty-8x8-v0-tdlambda-a0.001-g0.95-l0.7-e1.0-d0.995-m0.05-n100-s42-20260414-142708\20260414-143650-tdlambda-MiniGrid-Empty-8x8-v0\tdlambda_learning_curve.png","D:\programfile\anaconda3\envs\RL_Project\Lib\site-packages\pygame\pkgdata.py:25: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import resource_stream, resource_exists",,,
